step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
33,0.033000,-3.148918,5.259286,17.682226,-20.831144,-39.706688,1.004249
34,0.034000,-3.054717,5.333717,17.682226,-20.736943,-39.930302,0.795381
35,0.035000,-2.957543,5.405483,17.682226,-20.639769,-41.208984,0.780851
36,0.036000,-2.857403,5.474524,17.682226,-20.539629,-41.517265,0.773542
37,0.037000,-2.754305,5.540817,17.682226,-20.436531,-41.664795,0.767831
38,0.038000,-2.648260,5.604357,17.682226,-20.330486,-40.925407,0.770961
39,0.039000,-2.539282,5.665198,17.682226,-20.221508,-39.421459,0.778382
40,0.040000,-2.427384,5.723449,17.682226,-20.109610,-37.818314,0.771821
41,0.041000,-2.312584,5.779241,17.682226,-19.994810,-36.669594,0.766311
42,0.042000,-2.194899,5.832678,17.682226,-19.877125,-36.237053,0.762281
43,0.043000,-2.074352,5.883815,17.682226,-19.756578,-36.307327,0.770511
44,0.044000,-1.950963,5.932662,17.682226,-19.633189,-36.538445,0.783731
45,0.045000,-1.824756,5.979210,17.682226,-19.506982,-36.803364,0.771431
46,0.046000,-1.695758,6.023445,17.682226,-19.377984,-37.063473,0.793431
47,0.047000,-1.563996,6.065352,17.682226,-19.246222,-37.287239,0.768481
48,0.048000,-1.429500,6.104920,17.682226,-19.111726,-37.457016,0.760442
49,0.049000,-1.292300,6.142144,17.682226,-18.974526,-37.549740,0.759071
50,0.050000,-1.152429,6.177025,17.682226,-18.834655,-37.563759,0.996909
51,0.051000,-1.009923,6.209570,17.682226,-18.692149,-37.487236,1.006749
52,0.052000,-0.864817,6.239793,17.682226,-18.547043,-37.355869,0.912390
53,0.053000,-0.717149,6.267715,17.682226,-18.399375,-37.142681,0.774681
54,0.054000,-0.566960,6.293358,17.682226,-18.249186,-36.799732,0.778012
55,0.055000,-0.414291,6.316757,17.682226,-18.096517,-36.516445,0.768391
56,0.056000,-0.259184,6.337943,17.682226,-17.941410,-36.349968,0.779861
57,0.057000,-0.101686,6.356938,17.682226,-17.783912,-36.358597,0.770782
58,0.058000,0.058158,6.373754,17.682226,-17.624068,-36.472748,0.764911
59,0.059000,0.220300,6.388392,17.682226,-17.461926,-36.590160,0.764751
60,0.060000,0.384690,6.400852,17.682226,-17.297536,-36.678989,0.783091
61,0.061000,0.551278,6.411133,17.682226,-17.130948,-36.641632,0.776381
62,0.062000,0.720010,6.419244,17.682226,-16.962216,-36.488907,0.774641
63,0.063000,0.890832,6.425204,17.682226,-16.791394,-36.237427,0.781721
64,0.064000,1.063689,6.429036,17.682226,-16.618537,-36.019375,0.777681
65,0.065000,1.238524,6.430766,17.682226,-16.443702,-35.948357,0.781311
66,0.066000,1.415278,6.430409,17.682226,-16.266948,-35.995071,0.753442
67,0.067000,1.593890,6.427973,17.682226,-16.088336,-36.013390,0.760231
68,0.068000,1.774301,6.423463,17.682226,-15.907925,-35.991318,0.773211
69,0.069000,1.956447,6.416886,17.682226,-15.725779,-35.901936,0.851181
70,0.070000,2.140264,6.408255,17.682226,-15.541962,-35.744965,0.864720
71,0.071000,2.325686,6.397586,17.682226,-15.356539,-35.519924,0.782871
72,0.072000,2.512648,6.384904,17.682226,-15.169578,-35.223938,0.783831
73,0.073000,2.701081,6.370234,17.682226,-14.981145,-34.849583,0.766011
74,0.074000,2.890916,6.353611,17.682226,-14.791310,-34.396263,0.762601
75,0.075000,3.082083,6.335072,17.682226,-14.600143,-33.870487,0.764162
76,0.076000,3.274511,6.314661,17.682226,-14.407715,-33.272747,0.775971
77,0.077000,3.468126,6.292425,17.682226,-14.214100,-32.679085,0.771701
78,0.078000,3.662855,6.268413,17.682226,-14.019371,-32.082542,0.774842
79,0.079000,3.858624,6.242673,17.682226,-13.823602,-31.491503,0.769221
80,0.080000,4.055357,6.215252,17.682226,-13.626869,-30.857998,0.772081
81,0.081000,4.252978,6.186198,17.682226,-13.429248,-30.276175,0.766662
82,0.082000,4.451408,6.155556,17.682226,-13.230818,-29.656651,0.762711
83,0.083000,4.650570,6.123375,17.682226,-13.031656,-28.945251,0.765932
84,0.084000,4.850385,6.089705,17.682226,-12.831841,-28.149483,0.786641
85,0.085000,5.050772,6.054604,17.682226,-12.631454,-27.254066,0.774911
86,0.086000,5.251651,6.018138,17.682226,-12.430575,-26.201492,0.774291
87,0.087000,5.452941,5.980381,17.682226,-12.229285,-24.997200,0.768482
88,0.088000,5.654560,5.941418,17.682226,-12.027666,-24.119446,0.771031
89,0.089000,5.856426,5.901320,17.682226,-11.825800,-23.108576,0.765491
90,0.090000,6.058455,5.860156,17.682226,-11.623770,-21.894470,0.783961
91,0.091000,6.260565,5.818010,17.682226,-11.421661,-20.449497,0.765841
92,0.092000,6.462671,5.774980,17.682226,-11.219555,-18.788183,0.773611
93,0.093000,6.664689,5.731182,17.682226,-11.017537,-16.830013,0.768902
94,0.094000,6.866536,5.686749,17.682226,-10.815690,-14.711142,0.772851
95,0.095000,7.068126,5.641829,17.682226,-10.614100,-12.070769,0.758052
96,0.096000,7.269375,5.596602,17.682226,-10.412851,-9.571773,0.790401
97,0.097000,7.470198,5.551246,17.682226,-10.212028,-7.184095,0.765011
98,0.098000,7.670512,5.505927,17.682226,-10.011714,-4.863298,0.771481
99,0.099000,7.870231,5.460807,17.682226,-9.811995,-3.293475,0.770441
100,0.100000,8.069272,5.415999,17.682226,-9.612954,-1.759962,0.768941
101,0.101000,8.267550,5.371602,17.682226,-9.414676,-0.214461,0.769672
102,0.102000,8.464983,5.327714,17.682226,-9.217243,1.244968,0.771401
103,0.103000,8.661488,5.284426,17.682226,-9.020738,2.639570,0.765371
104,0.104000,8.856982,5.241827,17.682226,-8.825244,4.385103,0.784472
105,0.105000,9.051385,5.200023,17.682226,-8.630841,5.855935,0.783761
106,0.106000,9.244613,5.159113,17.682226,-8.437613,7.331388,0.768251
107,0.107000,9.436589,5.119190,17.682226,-8.245637,8.724631,0.923420
108,0.108000,9.627231,5.080345,17.682226,-8.054995,9.950520,0.780291
109,0.109000,9.816461,5.042656,17.682226,-7.865765,11.257115,0.780352
110,0.110000,10.004202,5.006202,17.682226,-7.678024,12.800591,0.762361
111,0.111000,10.190376,4.971079,17.682226,-7.491850,14.214063,0.765901
112,0.112000,10.374908,4.937377,17.682226,-7.307318,15.589529,0.777782
113,0.113000,10.557722,4.905185,17.682226,-7.124504,16.940725,0.779241
114,0.114000,10.738746,4.874586,17.682226,-6.943480,18.502781,0.772421
115,0.115000,10.917906,4.845677,17.682226,-6.764320,20.269526,0.763142
116,0.116000,11.095133,4.818570,17.682226,-6.587093,23.139917,0.759231
117,0.117000,11.270354,4.793440,17.682226,-6.411872,25.661095,0.762252
118,0.118000,11.443503,4.770462,17.682226,-6.238723,27.877275,0.768231
119,0.119000,11.614512,4.749787,17.682226,-6.067714,29.920502,0.784471
120,0.120000,11.783315,4.731551,17.682226,-5.898911,31.710552,0.774501
121,0.121000,11.949850,4.715869,17.682226,-5.732376,33.559006,0.774691
122,0.122000,12.114052,4.702852,17.682226,-5.568174,35.315449,0.767841
123,0.123000,12.275863,4.692610,17.682226,-5.406363,37.038445,0.758592
124,0.124000,12.435223,4.685245,17.682226,-5.247003,38.625183,0.763171
125,0.125000,12.592077,4.680853,17.682226,-5.090149,39.958717,0.778131
126,0.126000,12.746368,4.679515,17.682226,-4.935858,41.184330,0.769612
127,0.127000,12.898046,4.681298,17.682226,-4.784180,42.549736,0.955959
128,0.128000,13.047056,4.686279,17.682226,-4.635170,44.247002,0.945979
129,0.129000,13.193354,4.694554,17.682226,-4.488872,45.916801,0.770732
130,0.130000,13.336890,4.706225,17.682226,-4.345336,47.734093,0.772561
131,0.131000,13.477622,4.721402,17.682226,-4.204604,49.587921,0.793631
132,0.132000,13.615506,4.740198,17.682226,-4.066720,51.620773,0.777901
133,0.133000,13.750503,4.762738,17.682226,-3.931723,53.842979,0.755942
134,0.134000,13.882575,4.789161,17.682226,-3.799651,56.266651,0.772261
135,0.135000,14.011687,4.819617,17.682226,-3.670539,58.813602,0.766502
136,0.136000,14.137805,4.854267,17.682226,-3.544421,61.921047,0.774061
137,0.137000,14.260901,4.893306,17.682226,-3.421325,64.325523,0.777981
138,0.138000,14.380946,4.936894,17.682226,-3.301280,66.320961,0.772102
139,0.139000,14.497917,4.985159,17.682226,-3.184309,67.958443,0.760921
140,0.140000,14.611790,5.038197,17.682226,-3.070436,69.250710,0.768761
141,0.141000,14.722546,5.096078,17.682226,-2.959680,70.232758,0.766682
142,0.142000,14.830168,5.158849,17.682226,-2.852058,70.911888,0.774271
143,0.143000,14.934642,5.226535,17.682226,-2.747584,71.298141,0.795491
144,0.144000,15.035960,5.299138,17.682226,-2.646266,71.266960,0.809931
145,0.145000,15.134111,5.376638,17.682226,-2.548115,70.728622,0.768151
146,0.146000,15.229092,5.458976,17.682226,-2.453134,69.531105,0.774722
147,0.147000,15.320900,5.546052,17.682226,-2.361326,67.678825,0.759411
148,0.148000,15.409533,5.637719,17.682226,-2.272693,65.769402,0.879710
149,0.149000,15.494998,5.733818,17.682226,-2.187228,63.705242,0.767532
150,0.150000,15.577300,5.834184,17.682226,-2.104926,61.872288,0.779991
151,0.151000,15.656446,5.938663,17.682226,-2.025779,60.206787,0.768181
152,0.152000,15.732448,6.047120,17.682226,-1.949778,58.342113,0.778472
153,0.153000,15.805321,6.159416,17.682226,-1.876905,56.869377,0.763141
154,0.154000,15.875077,6.275430,17.682226,-1.807149,55.396729,0.766151
155,0.155000,15.941740,6.395049,17.682226,-1.740486,53.883747,0.768142
156,0.156000,16.005327,6.518162,17.682226,-1.676899,52.430939,0.772951
157,0.157000,16.065863,6.644658,17.682226,-1.616363,51.180237,0.771472
158,0.158000,16.123374,6.774439,17.682226,-1.558852,50.076103,0.777221
159,0.159000,16.177884,6.907419,17.682226,-1.504342,48.966263,0.765051
160,0.160000,16.229426,7.043515,17.682226,-1.452800,47.754021,0.771822
161,0.161000,16.278033,7.182638,17.682226,-1.404193,46.444515,0.761101
162,0.162000,16.323735,7.324690,17.682226,-1.358490,44.776207,0.781481
163,0.163000,16.366573,7.469550,17.682226,-1.315653,42.851555,0.768922
164,0.164000,16.406581,7.617082,17.682226,-1.275645,40.894382,0.778041
165,0.165000,16.443802,7.767136,17.682226,-1.238424,38.507050,0.834301
166,0.166000,16.478275,7.919542,17.682226,-1.203951,36.137390,0.785161
167,0.167000,16.510048,8.074126,17.682226,-1.172178,33.493050,0.766591
168,0.168000,16.539161,8.230697,17.682226,-1.143065,30.818138,0.761662
169,0.169000,16.565666,8.389060,17.682226,-1.116560,28.549391,0.771581
170,0.170000,16.589607,8.549046,17.682226,-1.092619,26.740631,0.769301
171,0.171000,16.611039,8.710519,17.682226,-1.071187,25.172434,0.770132
172,0.172000,16.630010,8.873364,17.682226,-1.052216,23.516096,0.781701
173,0.173000,16.646575,9.037469,17.682226,-1.035651,21.835514,0.776771
174,0.174000,16.660785,9.202719,17.682226,-1.021441,20.563133,0.765102
175,0.175000,16.672697,9.369021,17.682226,-1.009529,19.646023,0.757311
176,0.176000,16.682368,9.536307,17.682226,-0.999858,18.666338,0.771082
177,0.177000,16.689856,9.704510,17.682226,-0.992370,17.750771,0.769901
178,0.178000,16.695216,9.873570,17.682226,-0.987010,17.008789,0.781381
179,0.179000,16.698513,10.043433,17.682226,-0.983713,16.257809,0.776271
180,0.180000,16.699802,10.214046,17.682226,-0.982424,15.456182,0.765931
181,0.181000,16.699150,10.385355,17.682226,-0.983076,14.615957,0.760271
182,0.182000,16.696616,10.557300,17.682226,-0.985610,13.724773,0.761482
183,0.183000,16.692265,10.729820,17.682226,-0.989961,12.746287,0.775471
184,0.184000,16.686159,10.902843,17.682226,-0.996067,11.709355,0.779141
185,0.185000,16.678366,11.076296,17.682226,-1.003860,10.705502,0.931020
186,0.186000,16.668950,11.250106,17.682226,-1.013276,9.746786,0.943959
187,0.187000,16.657978,11.424203,17.682226,-1.024248,8.668511,0.780591
188,0.188000,16.645516,11.598511,17.682226,-1.036710,7.212493,0.774531
189,0.189000,16.631632,11.772932,17.682226,-1.050594,5.376715,0.774671
190,0.190000,16.616395,11.947341,17.682226,-1.065831,3.708833,0.764242
191,0.191000,16.599873,12.121615,17.682226,-1.082353,2.125579,0.760211
192,0.192000,16.582135,12.295642,17.682226,-1.100091,-0.282289,0.767141
193,0.193000,16.563251,12.469260,17.682226,-1.118975,-3.144071,0.789801
194,0.194000,16.543288,12.642275,17.682226,-1.138937,-6.146241,0.771031
195,0.195000,16.522320,12.814478,17.682226,-1.159906,-9.431997,0.773841
196,0.196000,16.500412,12.985640,17.682226,-1.181814,-13.938779,0.781861
197,0.197000,16.477637,13.155460,17.682226,-1.204589,-20.090385,0.757172
198,0.198000,16.454064,13.323528,17.682226,-1.228162,-25.120646,0.761151
199,0.199000,16.429761,13.489473,17.682226,-1.252465,-30.552973,0.772292
200,0.200000,16.404796,13.652921,17.682226,-1.277430,-35.268112,0.767471
201,0.201000,16.379238,13.813537,17.682226,-1.302988,-38.408886,0.773731
202,0.202000,16.353155,13.971094,17.682226,-1.329071,-40.606667,0.778251
203,0.203000,16.326613,14.125446,17.682226,-1.355613,-42.452927,0.761181
204,0.204000,16.299674,14.276487,17.682226,-1.382552,-43.877926,0.756312
205,0.205000,16.272407,14.424142,17.682226,-1.409819,-44.854984,0.769501
206,0.206000,16.244871,14.568361,17.682226,-1.437355,-45.524475,0.947459
207,0.207000,16.217128,14.709125,17.682226,-1.465098,-46.006851,0.776612
208,0.208000,16.189242,14.846415,17.682226,-1.492984,-46.425705,0.769721
209,0.209000,16.161269,14.980225,17.682226,-1.520957,-46.739204,0.770531
210,0.210000,16.133269,15.110550,17.682226,-1.548957,-46.983894,0.764392
211,0.211000,16.105297,15.237387,17.682226,-1.576928,-47.192669,0.770591
212,0.212000,16.077410,15.360735,17.682226,-1.604816,-47.325615,0.758672
213,0.213000,16.049662,15.480596,17.682226,-1.632564,-47.365036,0.773751
214,0.214000,16.022107,15.596978,17.682226,-1.660118,-47.334881,0.770322
215,0.215000,15.994795,15.709891,17.682226,-1.687431,-47.210365,0.768541
216,0.216000,15.967777,15.819355,17.682226,-1.714449,-47.024952,0.775241
217,0.217000,15.941103,15.925390,17.682226,-1.741123,-46.777275,0.766532
218,0.218000,15.914819,16.028022,17.682226,-1.767407,-46.531609,0.761901
219,0.219000,15.888972,16.127279,17.682226,-1.793254,-46.357323,0.778091
220,0.220000,15.863606,16.223181,17.682226,-1.818620,-46.199875,0.769282
221,0.221000,15.838766,16.315748,17.682226,-1.843460,-46.082943,0.779811
222,0.222000,15.814494,16.404994,17.682226,-1.867732,-45.910217,0.773561
223,0.223000,15.790829,16.490940,17.682226,-1.891397,-45.698933,0.843271
224,0.224000,15.767811,16.573606,17.682226,-1.914415,-45.458008,0.771151
225,0.225000,15.745478,16.653015,17.682226,-1.936748,-45.191002,0.781161
226,0.226000,15.723867,16.729196,17.682226,-1.958359,-44.889290,0.765462
227,0.227000,15.703013,16.802171,17.682226,-1.979213,-44.542934,0.758741
228,0.228000,15.682949,16.871978,17.682226,-1.999277,-44.171379,0.769442
229,0.229000,15.663707,16.938644,17.682226,-2.018519,-43.786621,0.768191
230,0.230000,15.645318,17.002207,17.682226,-2.036908,-43.407829,0.766891
231,0.231000,15.627813,17.062700,17.682226,-2.054413,-43.035736,0.775442
232,0.232000,15.611219,17.120156,17.682226,-2.071007,-42.775803,0.762201
233,0.233000,15.595559,17.174601,17.682226,-2.086667,-42.616608,0.756091
234,0.234000,15.580864,17.226056,17.682226,-2.101362,-42.521755,0.775401
235,0.235000,15.567154,17.274532,17.682226,-2.115072,-42.531586,0.767071
236,0.236000,15.554451,17.320035,17.682226,-2.127775,-42.580597,0.771162
237,0.237000,15.542777,17.362570,17.682226,-2.139449,-42.800777,0.776231
238,0.238000,15.532152,17.402127,17.682226,-2.150074,-43.153175,0.776911
239,0.239000,15.522594,17.438690,17.682226,-2.159632,-43.501289,0.754782
240,0.240000,15.514119,17.472240,17.682226,-2.168107,-43.901123,0.773141
241,0.241000,15.506741,17.502756,17.682226,-2.175485,-44.322071,0.786261
242,0.242000,15.500476,17.530215,17.682226,-2.181750,-44.800591,0.772001
243,0.243000,15.495333,17.554590,17.682226,-2.186893,-45.466419,0.952459
244,0.244000,15.491325,17.575846,17.682226,-2.190901,-46.062138,0.938159
245,0.245000,15.488460,17.593947,17.682226,-2.193766,-46.531990,0.769652
246,0.246000,15.486745,17.608870,17.682226,-2.195481,-46.905556,0.785511
247,0.247000,15.486189,17.620590,17.682226,-2.196037,-47.319458,0.763461
248,0.248000,15.486795,17.629094,17.682226,-2.195431,-47.821415,0.765612
249,0.249000,15.488562,17.634355,17.682226,-2.193664,-48.358788,0.765131
250,0.250000,15.491497,17.636348,17.682226,-2.190729,-48.821793,0.763331
251,0.251000,15.495597,17.635048,17.682226,-2.186629,-49.319077,0.764251
252,0.252000,15.500860,17.630431,17.682226,-2.181366,-50.256180,0.796301
253,0.253000,15.507284,17.622445,17.682226,-2.174942,-51.160507,0.766051
254,0.254000,15.514862,17.611038,17.682226,-2.167364,-52.099327,0.773241
255,0.255000,15.523589,17.596152,17.682226,-2.158637,-53.161503,0.755141
256,0.256000,15.533455,17.577721,17.682226,-2.148771,-53.903587,0.753682
257,0.257000,15.544450,17.555702,17.682226,-2.137776,-54.587536,0.758091
258,0.258000,15.556565,17.530054,17.682226,-2.125661,-54.911686,0.782911
259,0.259000,15.569783,17.500765,17.682226,-2.112443,-54.762085,0.762091
260,0.260000,15.584091,17.467849,17.682226,-2.098135,-54.151379,0.791781
261,0.261000,15.599472,17.431360,17.682226,-2.082753,-52.873894,0.766881
262,0.262000,15.615908,17.391393,17.682226,-2.066318,-50.859779,0.765701
263,0.263000,15.633376,17.348098,17.682226,-2.048850,-48.498787,0.759981
264,0.264000,15.651858,17.301655,17.682226,-2.030368,-46.113358,0.795561
265,0.265000,15.671328,17.252243,17.682226,-2.010898,-43.551098,0.775591
266,0.266000,15.691764,17.200059,17.682226,-1.990462,-40.935322,0.781821
267,0.267000,15.713137,17.145295,17.682226,-1.969089,-37.217537,0.768342
268,0.268000,15.735422,17.088203,17.682226,-1.946804,-32.672104,0.764071
269,0.269000,15.758592,17.029099,17.682226,-1.923634,-28.804935,0.757172
270,0.270000,15.782614,16.968273,17.682226,-1.899612,-25.165787,0.779201
271,0.271000,15.807460,16.905989,17.682226,-1.874766,-22.255859,0.768091
272,0.272000,15.833099,16.842459,17.682226,-1.849127,-19.647835,0.785321
273,0.273000,15.859499,16.777865,17.682226,-1.822726,-17.410391,0.769212
274,0.274000,15.886627,16.712358,17.682226,-1.795599,-15.179397,0.766071
275,0.275000,15.914450,16.646085,17.682226,-1.767776,-12.680021,0.753512
276,0.276000,15.942935,16.579205,17.682226,-1.739291,-10.682888,0.769921
277,0.277000,15.972047,16.511856,17.682226,-1.710179,-8.765980,0.761511
278,0.278000,16.001754,16.444167,17.682226,-1.680472,-6.683692,0.785531
279,0.279000,16.032018,16.376270,17.682226,-1.650208,-5.161040,0.788411
280,0.280000,16.062807,16.308274,17.682226,-1.619419,-3.816488,0.770451
281,0.281000,16.094084,16.240264,17.682226,-1.588142,-2.567591,0.956469
282,0.282000,16.125814,16.172322,17.682226,-1.556412,-1.334887,0.777142
283,0.283000,16.157962,16.104526,17.682226,-1.524264,-0.095935,0.769471
284,0.284000,16.190492,16.036953,17.682226,-1.491734,1.070737,0.775331
285,0.285000,16.223369,15.969681,17.682226,-1.458857,2.329723,0.784122
286,0.286000,16.256555,15.902789,17.682226,-1.425671,3.884412,0.769041
287,0.287000,16.290018,15.836379,17.682226,-1.392208,5.325984,0.774731
288,0.288000,16.323722,15.770548,17.682226,-1.358504,6.825740,0.771882
289,0.289000,16.357629,15.705397,17.682226,-1.324597,8.240072,0.768531
290,0.290000,16.391706,15.641022,17.682226,-1.290520,9.733878,0.773541
291,0.291000,16.425917,15.577522,17.682226,-1.256309,11.590004,0.769812
292,0.292000,16.460227,15.515017,17.682226,-1.221999,13.228434,0.772251
293,0.293000,16.494603,15.453619,17.682226,-1.187623,14.617598,0.799481
294,0.294000,16.529010,15.393426,17.682226,-1.153216,15.489049,0.773911
295,0.295000,16.563415,15.334497,17.682226,-1.118811,16.211409,0.769022
296,0.296000,16.597785,15.276878,17.682226,-1.084441,16.776669,0.782361
297,0.297000,16.632084,15.220598,17.682226,-1.050142,17.218956,0.758721
298,0.298000,16.666287,15.165682,17.682226,-1.015939,17.580282,0.767682
299,0.299000,16.700356,15.112144,17.682226,-0.981870,17.888802,0.765081
300,0.300000,16.734262,15.059999,17.682226,-0.947964,18.161167,0.768282
301,0.301000,16.767976,15.009257,17.682226,-0.914250,18.432991,0.950749
302,0.302000,16.801466,14.959931,17.682226,-0.880760,18.845444,0.928789
303,0.303000,16.834704,14.912043,17.682226,-0.847522,19.296692,0.771961
304,0.304000,16.867659,14.865616,17.682226,-0.814567,19.718355,0.773091
305,0.305000,16.900308,14.820677,17.682226,-0.781918,20.088928,0.789911
306,0.306000,16.932618,14.777249,17.682226,-0.749608,20.457638,0.762592
307,0.307000,16.964566,14.735351,17.682226,-0.717660,20.787437,0.769451
308,0.308000,16.996123,14.695003,17.682226,-0.686103,21.104744,0.768291
309,0.309000,17.027267,14.656223,17.682226,-0.654959,21.446138,0.766792
310,0.310000,17.057971,14.619028,17.682226,-0.624255,21.731819,0.771541
311,0.311000,17.088210,14.583434,17.682226,-0.594016,22.001432,0.767861
312,0.312000,17.117964,14.549456,17.682226,-0.564262,22.297749,0.764791
313,0.313000,17.147207,14.517106,17.682226,-0.535019,22.570789,0.779911
314,0.314000,17.175921,14.486403,17.682226,-0.506305,22.877625,0.764962
315,0.315000,17.204082,14.457357,17.682226,-0.478144,23.140244,0.893549
316,0.316000,17.231673,14.429989,17.682226,-0.450553,23.354216,0.780941
317,0.317000,17.258671,14.404302,17.682226,-0.423555,23.519136,0.785411
318,0.318000,17.285059,14.380308,17.682226,-0.397167,23.617323,0.779801
319,0.319000,17.310821,14.358007,17.682226,-0.371405,23.696056,0.776702
320,0.320000,17.335939,14.337399,17.682226,-0.346287,23.723061,0.926359
321,0.321000,17.360396,14.318480,17.682226,-0.321830,23.701006,0.932620
322,0.322000,17.384177,14.301245,17.682226,-0.298049,23.681961,0.783381
323,0.323000,17.407268,14.285685,17.682226,-0.274958,23.658161,0.757082
324,0.324000,17.429658,14.271795,17.682226,-0.252568,23.622505,0.775321
325,0.325000,17.451330,14.259564,17.682226,-0.230896,23.565437,0.774061
326,0.326000,17.472274,14.248987,17.682226,-0.209951,23.509624,0.773171
327,0.327000,17.492480,14.240053,17.682226,-0.189746,23.459522,0.778851
328,0.328000,17.511937,14.232754,17.682226,-0.170289,23.373997,0.792221
329,0.329000,17.530637,14.227079,17.682226,-0.151589,23.250999,0.772361
330,0.330000,17.548569,14.223016,17.682226,-0.133657,23.127281,0.768562
331,0.331000,17.565729,14.220551,17.682226,-0.116497,23.020134,0.763481
332,0.332000,17.582106,14.219672,17.682226,-0.100120,22.907431,0.772381
333,0.333000,17.597697,14.220365,17.682226,-0.084529,22.747839,0.768902
334,0.334000,17.612497,14.222617,17.682226,-0.069729,22.530605,0.777641
335,0.335000,17.626500,14.226409,17.682226,-0.055726,22.315372,0.774151
336,0.336000,17.639705,14.231720,17.682226,-0.042521,22.117056,0.781152
337,0.337000,17.652107,14.238533,17.682226,-0.030119,21.927641,0.777621
338,0.338000,17.663706,14.246828,17.682226,-0.018520,21.734774,0.774071
339,0.339000,17.674501,14.256589,17.682226,-0.007725,21.578600,0.765592
340,0.340000,17.684490,14.267800,17.682226,0.002264,21.389776,0.803151
341,0.341000,17.693677,14.280444,17.682226,0.011451,21.228333,0.884020
342,0.342000,17.702059,14.294508,17.682226,0.019833,21.042961,0.795201
343,0.343000,17.709642,14.309972,17.682226,0.027416,20.927095,0.780001
344,0.344000,17.716428,14.326826,17.682226,0.034202,20.867905,0.771291
345,0.345000,17.722422,14.345060,17.682226,0.040196,20.929646,0.765942
346,0.346000,17.727625,14.364675,17.682226,0.045399,20.949106,0.777241
347,0.347000,17.732045,14.385668,17.682226,0.049819,20.971481,0.767082
348,0.348000,17.735689,14.408038,17.682226,0.053463,20.958277,0.791091
349,0.349000,17.738563,14.431783,17.682226,0.056337,20.922359,0.789821
350,0.350000,17.740672,14.456896,17.682226,0.058446,20.883991,0.765911
351,0.351000,17.742029,14.483370,17.682226,0.059803,20.848412,0.772172
352,0.352000,17.742641,14.511198,17.682226,0.060415,20.802689,0.769881
353,0.353000,17.742516,14.540375,17.682226,0.060290,20.768394,0.772281
354,0.354000,17.741667,14.570890,17.682226,0.059441,20.763075,0.780612
355,0.355000,17.740105,14.602743,17.682226,0.057879,20.721260,0.771971
356,0.356000,17.737842,14.635926,17.682226,0.055617,20.625551,0.780081
357,0.357000,17.734892,14.670428,17.682226,0.052666,20.456795,0.786941
358,0.358000,17.731265,14.706234,17.682226,0.049039,20.215569,0.810241
359,0.359000,17.726979,14.743327,17.682226,0.044753,19.910995,0.766572
